id,department_id,year_level,semester,course_code,course_title,lecture_hours,lab_hours,credits,plan_option1,6,Freshman,Semester 1,MATH 101,Calculus I,4,0,4,2
336,8,Sophomore,Semester 1,ENGL 214,Academic & Professional Communication,3,0,3,2
337,8,Sophomore,Semester 1,ISE 291,Introduction to Data Science,3,0,3,2
338,8,Sophomore,Semester 1,MATH 201,Calculus III,3,0,3,2
339,8,Sophomore,Semester 2,CE 203,Structural Mechanics I,3,0,3,2
340,8,Sophomore,Semester 2,CE 204,Civil Engineering Materials,3,0,3,2
341,8,Sophomore,Semester 2,CE 230,Engineering Fluid Mechanics,3,0,3,2
342,8,Sophomore,Semester 2,COE 292,Introduction to Artificial Intelligence,3,0,3,2
343,8,Sophomore,Semester 2,MATH 208,Differential Equations and Linear Algebra,3,0,3,2
344,8,Sophomore,Semester 2,CE 206,Civil Engineering Materials Laboratory,0,3,1,2
345,8,Junior,Semester 1,BUS 200,Business & Entrepreneurship,3,0,3,2
346,8,Junior,Semester 1,CE 305,Structural Analysis I,3,0,3,2
347,8,Junior,Semester 1,CE 318,Numerical & Statistical Methodes in Civil Engineering,2,3,3,2
348,8,Junior,Semester 1,CE 330,Environmental Engineering Principles,3,0,3,2
349,8,Junior,Semester 1,CE 375,Environmental Chemistry Laboratory,0,3,1,2
350,8,Junior,Semester 1,IAS 212,Ethics and Governance,2,0,2,2
351,8,Junior,Semester 2,CE 315,Reinforced Concrete I,2,3,3,2
352,8,Junior,Semester 2,CE 354,Introduction to Geotechnical Engineering,3,0,3,2
353,8,Junior,Semester 2,CE 356,Geotechnical Engineering Lab,0,3,1,2
354,8,Junior,Semester 2,CGS 392,Career Essentials,0,2,1,2
355,8,Junior,Summer Semester,CE 399,Summer Training,0,0,1,2
356,8,Senior,Semester 1,CE 410,Senior Design Project I,0,1,0,2
357,8,Senior,Semester 1,CE 335,Engineering Hydrology,2,3,3,2
358,8,Senior,Semester 1,CE 341,Transportation Engineering,3,0,3,2
359,8,Senior,Semester 1,CE 343,Transportation Engineering Lab,0,3,1,2
360,8,Senior,Semester 1,CE 422,Construction Management and Economy,3,0,3,2
361,8,Senior,Semester 2,CE 412,Senior Design Project II,0,6,3,2
362,24,Freshman,Semester 1,MATH 101,Calculus I,4,0,4,1
363,24,Freshman,Semester 1,PHYS 101,General Physics I,3,3,4,1
364,24,Freshman,Semester 1,CHEM 101,Principles of Chemical Science I,3,3,4,1
365,24,Freshman,Semester 1,ENGL 101,Introduction to Academic Discourse,3,0,3,1
366,24,Freshman,Semester 1,ICS 104,Introduction to Programming in Python and C,2,3,3,1
367,24,Freshman,Semester 2,MATH 102,Calculus II,4,0,4,1
368,24,Freshman,Semester 2,PHYS 102,General Physics II,3,3,4,1
369,24,Freshman,Semester 2,ENGL 102,Introduction to Argument Writing,3,0,3,1
370,24,Freshman,Semester 2,ICS 108,Object-Oriented Programming,3,3,4,1
371,24,Freshman,Semester 2,IAS 111,Belief and its Consequences,2,0,2,1
372,24,Freshman,Semester 2,PE 101,Physical Education III,0,2,1,1
373,24,Sophomore,Semester 1,ISE 291,Introduction to Data Science,3,0,3,1
374,24,Sophomore,Semester 1,COE 202,Digital Logic Design,3,0,3,1
375,24,Sophomore,Semester 1,COE 203,Digital Logic Laboratory,0,3,1,1
376,24,Sophomore,Semester 1,ICS 202,Data Structures and Algorithms,3,3,4,1
377,24,Sophomore,Semester 1,MATH 201,Calculus III,3,0,3,1
378,24,Sophomore,Semester 1,IAS 121,Language Foundation,2,0,2,1
379,24,Sophomore,Semester 2,COE 292,Introduction to Artificial Intelligence,3,0,3,1
380,24,Sophomore,Semester 2,COE 301,Computer Organization,3,3,4,1
381,24,Sophomore,Semester 2,COE 241,Data and Computer Communications,3,0,3,1
382,24,Sophomore,Semester 2,STAT 201,Probability and Statistics for Engineers and Scientists,3,1,3,1
383,24,Sophomore,Semester 2,ICS 253,Discrete Structures,3,0,3,1
384,24,Sophomore,Semester 2,IAS 212,Ethics and Governance,2,0,2,1
385,24,Junior,Semester 1,COE 302,Design and Modeling of Digital Systems,3,0,3,1
386,24,Junior,Semester 1,COE 344,Computer Networks,3,3,4,1
387,24,Junior,Semester 1,MATH 208,Differential Equations and Linear Algebra,3,0,3,1
388,24,Junior,Semester 1,EE 236,Electronic Circuits (Non-EE students),3,0,3,1
389,24,Junior,Semester 1,EE 237,Electronic Circuits Lab (Non-EE students),0,3,1,1
390,24,Junior,Semester 1,ENGL 214,Academic & Professional Communication,3,0,3,1
391,24,Junior,Semester 2,COE 306,Introduction to Embedded Systems,3,3,4,1
392,24,Junior,Semester 2,COE 346,Computer & Network Security,3,0,3,1
393,24,Junior,Semester 2,COE 384,Fundamentals of Computer Engineering Design,3,3,4,1
394,24,Junior,Semester 2,BUS 200,Business & Entrepreneurship,3,0,3,1
395,24,Junior,Semester 2,CGS 392,Career Essentials,0,2,1,1
396,24,Senior,Semester 1,COE 398,Internship,0,0,6,1
397,24,Senior,Semester 1,COE 411,Senior Design Project I,0,1,0,1
398,24,Senior,Semester 2,COE 412,Senior Design Project II,0,6,3,1
399,24,Senior,Semester 2,ICS 433,Operating Systems,3,1,3,1
400,24,Freshman,Semester 1,MATH 101,Calculus I,4,0,4,2
401,24,Freshman,Semester 1,PHYS 101,General Physics I,3,3,4,2
402,24,Freshman,Semester 1,CHEM 101,Principles of Chemical Science I,3,3,4,2
403,24,Freshman,Semester 1,ENGL 101,Introduction to Academic Discourse,3,0,3,2
404,24,Freshman,Semester 1,ICS 104,Introduction to Programming in Python and C,2,3,3,2
405,24,Freshman,Semester 2,MATH 102,Calculus II,4,0,4,2
406,24,Freshman,Semester 2,PHYS 102,General Physics II,3,3,4,2
407,24,Freshman,Semester 2,ENGL 102,Introduction to Argument Writing,3,0,3,2
408,24,Freshman,Semester 2,ICS 108,Object-Oriented Programming,3,3,4,2
409,24,Freshman,Semester 2,IAS 111,Belief and its Consequences,2,0,2,2
410,24,Freshman,Semester 2,PE 101,Physical Education III,0,2,1,2
411,24,Sophomore,Semester 1,ISE 291,Introduction to Data Science,3,0,3,2
412,24,Sophomore,Semester 1,COE 202,Digital Logic Design,3,0,3,2
413,24,Sophomore,Semester 1,COE 203,Digital Logic Laboratory,0,3,1,2
414,24,Sophomore,Semester 1,ICS 202,Data Structures and Algorithms,3,3,4,2
415,24,Sophomore,Semester 1,MATH 201,Calculus III,3,0,3,2
416,24,Sophomore,Semester 1,IAS 121,Language Foundation,2,0,2,2
417,24,Sophomore,Semester 2,COE 292,Introduction to Artificial Intelligence,3,0,3,2
418,24,Sophomore,Semester 2,COE 301,Computer Organization,3,3,4,2
419,24,Sophomore,Semester 2,COE 241,Data and Computer Communications,3,0,3,2
420,24,Sophomore,Semester 2,STAT 201,Probability and Statistics for Engineers and Scientists,3,1,3,2
421,24,Sophomore,Semester 2,ICS 253,Discrete Structures,3,0,3,2
422,24,Junior,Semester 1,COE 302,Design and Modeling of Digital Systems,3,0,3,2
423,24,Junior,Semester 1,COE 344,Computer Networks,3,3,4,2
424,24,Junior,Semester 1,MATH 208,Differential Equations and Linear Algebra,3,0,3,2
425,24,Junior,Semester 1,EE 236,Electronic Circuits (Non-EE students),3,0,3,2
426,24,Junior,Semester 1,EE 237,Electronic Circuits Lab (Non-EE students),0,3,1,2
427,24,Junior,Semester 1,ENGL 214,Academic & Professional Communication,3,0,3,2
428,24,Junior,Semester 2,COE 306,Introduction to Embedded Systems,3,3,4,2
429,24,Junior,Semester 2,COE 346,Computer & Network Security,3,0,3,2
430,24,Junior,Semester 2,COE 384,Fundamentals of Computer Engineering Design,3,3,4,2
431,24,Junior,Semester 2,BUS 200,Business & Entrepreneurship,3,0,3,2
432,24,Junior,Semester 2,CGS 392,Career Essentials,0,2,1,2
433,24,Junior,Summer Semester,COE 399,Summer Training,0,0,1,2
434,24,Senior,Semester 1,COE 411,Senior Design Project I,0,1,0,2
435,24,Senior,Semester 1,ICS 433,Operating Systems,3,1,3,2
436,24,Senior,Semester 1,IAS 212,Ethics and Governance,2,0,2,2
437,24,Senior,Semester 2,COE 412,Senior Design Project II,0,6,3,2
438,49,Freshman,Semester 1,ENGL 101,Introduction to Academic Discourse,3,0,3,1
439,49,Freshman,Semester 1,IAS 121,Language Foundation,2,0,2,1
440,49,Freshman,Semester 1,ICS 104,Introduction to Programming in Python and C,2,3,3,1
441,49,Freshman,Semester 1,MATH 101,Calculus I,4,0,4,1
442,49,Freshman,Semester 1,PE 101,Physical Education III,0,2,1,1
443,49,Freshman,Semester 1,PHYS 101,General Physics I,3,3,4,1
444,49,Freshman,Semester 2,ENGL 102,Introduction to Argument Writing,3,0,3,1
445,49,Freshman,Semester 2,IAS 111,Belief and its Consequences,2,0,2,1
446,49,Freshman,Semester 2,ICS 108,Object-Oriented Programming,3,3,4,1
447,49,Freshman,Semester 2,MATH 102,Calculus II,4,0,4,1
448,49,Freshman,Semester 2,PHYS 102,General Physics II,3,3,4,1
449,49,Sophomore,Semester 1,COE 202,Digital Logic Design,3,0,3,1
450,49,Sophomore,Semester 1,COE 203,Digital Logic Laboratory,0,3,1,1
451,49,Sophomore,Semester 1,ISE 291,Introduction to Data Science,3,0,3,1
452,49,Sophomore,Semester 1,ICS 202,Data Structures and Algorithms,3,3,4,1
453,49,Sophomore,Semester 1,MATH 208,Differential Equations and Linear Algebra,3,0,3,1
454,49,Sophomore,Semester 1,SWE 206,Introduction to Software Engineering,2,3,3,1
455,49,Sophomore,Semester 2,CHEM 101,Principles of Chemical Science I,3,3,4,1
456,49,Sophomore,Semester 2,COE 301,Computer Organization,3,3,4,1
457,49,Sophomore,Semester 2,COE 292,Introduction to Artificial Intelligence,3,0,3,1
458,49,Sophomore,Semester 2,ICS 253,Discrete Structures,3,0,3,1
459,49,Sophomore,Semester 2,MATH 201,Calculus III,3,0,3,1
460,49,Junior,Semester 1,ENGL 214,Academic & Professional Communication,3,0,3,1
461,49,Junior,Semester 1,IAS 212,Ethics and Governance,2,0,2,1
462,49,Junior,Semester 1,ICS 321,Database Systems,3,0,3,1
463,49,Junior,Semester 1,ICS 343,Fundamentals of Computer Networks,3,3,4,1
464,49,Junior,Semester 1,STAT 201,Probability and Statistics for Engineers and Scientists,3,1,3,1
465,49,Junior,Semester 1,SWE 363,Web Engineering & Development,3,0,3,1
466,49,Junior,Semester 2,BUS 200,Business & Entrepreneurship,3,0,3,1
467,49,Junior,Semester 2,ICS 344,Information Security,3,0,3,1
468,49,Junior,Semester 2,ICS 353,Design and Analysis of Algorithms,3,0,3,1
469,49,Junior,Semester 2,ICS 381,Principles of Artificial Intelligence,3,0,3,1
470,49,Junior,Semester 2,CGS 392,Career Essentials,0,2,1,1
471,49,Senior,Semester 1,ICS 398,Internship,0,0,6,1
472,49,Senior,Semester 1,ICS 413,Senior Project I,0,1,0,1
473,49,Senior,Semester 2,ICS 410,Programming Languages,3,0,3,1
474,49,Senior,Semester 2,ICS 414,Senior Project II,0,6,3,1
475,49,Senior,Semester 2,ICS 433,Operating Systems,3,1,3,1
476,49,Freshman,Semester 1,ENGL 101,Introduction to Academic Discourse,3,0,3,2
477,49,Freshman,Semester 1,IAS 121,Language Foundation,2,0,2,2
478,49,Freshman,Semester 1,ICS 104,Introduction to Programming in Python and C,2,3,3,2
479,49,Freshman,Semester 1,MATH 101,Calculus I,4,0,4,2
480,49,Freshman,Semester 1,PE 101,Physical Education III,0,2,1,2
481,49,Freshman,Semester 1,PHYS 101,General Physics I,3,3,4,2
482,49,Freshman,Semester 2,ENGL 102,Introduction to Argument Writing,3,0,3,2
483,49,Freshman,Semester 2,IAS 111,Belief and its Consequences,2,0,2,2
484,49,Freshman,Semester 2,ICS 108,Object-Oriented Programming,3,3,4,2
485,49,Freshman,Semester 2,MATH 102,Calculus II,4,0,4,2
486,49,Freshman,Semester 2,PHYS 102,General Physics II,3,3,4,2
487,49,Sophomore,Semester 1,COE 202,Digital Logic Design,3,0,3,2
488,49,Sophomore,Semester 1,COE 203,Digital Logic Laboratory,0,3,1,2
489,49,Sophomore,Semester 1,ISE 291,Introduction to Data Science,3,0,3,2
490,49,Sophomore,Semester 1,ICS 202,Data Structures and Algorithms,3,3,4,2
491,49,Sophomore,Semester 1,MATH 208,Differential Equations and Linear Algebra,3,0,3,2
492,49,Sophomore,Semester 1,SWE 206,Introduction to Software Engineering,2,3,3,2
493,49,Sophomore,Semester 2,CHEM 101,Principles of Chemical Science I,3,3,4,2
494,49,Sophomore,Semester 2,COE 301,Computer Organization,3,3,4,2
495,49,Sophomore,Semester 2,COE 292,Introduction to Artificial Intelligence,3,0,3,2
496,49,Sophomore,Semester 2,ICS 253,Discrete Structures,3,0,3,2
497,49,Sophomore,Semester 2,MATH 201,Calculus III,3,0,3,2
498,49,Junior,Semester 1,ENGL 214,Academic & Professional Communication,3,0,3,2
499,49,Junior,Semester 1,ICS 321,Database Systems,3,0,3,2
500,49,Junior,Semester 1,ICS 343,Fundamentals of Computer Networks,3,3,4,2
501,49,Junior,Semester 1,STAT 201,Probability and Statistics for Engineers and Scientists,3,1,3,2
502,49,Junior,Semester 1,SWE 363,Web Engineering & Development,3,0,3,2
503,49,Junior,Semester 2,BUS 200,Business & Entrepreneurship,3,0,3,2
504,49,Junior,Semester 2,IAS 212,Ethics and Governance,2,0,2,2
505,49,Junior,Semester 2,ICS 344,Information Security,3,0,3,2
506,49,Junior,Semester 2,ICS 353,Design and Analysis of Algorithms,3,0,3,2
507,49,Junior,Semester 2,ICS 381,Principles of Artificial Intelligence,3,0,3,2
508,49,Junior,Semester 2,CGS 392,Career Essentials,0,2,1,2
509,49,Junior,Summer Semester,ICS 399,Summer Training,0,0,1,2
510,49,Senior,Semester 1,ICS 410,Programming Languages,3,0,3,2
511,49,Senior,Semester 1,ICS 413,Senior Project I,0,1,0,2
512,49,Senior,Semester 1,ICS 433,Operating Systems,3,1,3,2
513,49,Senior,Semester 2,ICS 414,Senior Project II,0,6,3,2
514,18,Freshman,Semester 1,MATH 101,Calculus I,4,0,4,1
515,18,Freshman,Semester 1,PHYS 101,General Physics I,3,3,4,1
516,18,Freshman,Semester 1,ENGL 101,Introduction to Academic Discourse,3,0,3,1
517,18,Freshman,Semester 1,ICS 104,Introduction to Programming in Python and C,2,3,3,1
518,18,Freshman,Semester 1,IAS 121,Language Foundation,2,0,2,1
519,18,Freshman,Semester 1,PE 101,Physical Education III,0,2,1,1
520,18,Freshman,Semester 2,MATH 102,Calculus II,4,0,4,1
521,18,Freshman,Semester 2,PHYS 102,General Physics II,3,3,4,1
522,18,Freshman,Semester 2,ENGL 102,Introduction to Argument Writing,3,0,3,1
523,18,Freshman,Semester 2,IAS 111,Belief and its Consequences,2,0,2,1
524,18,Freshman,Semester 2,CHEM 101,Principles of Chemical Science I,3,3,4,1
525,18,Sophomore,Semester 1,ISE 291,Introduction to Data Science,3,0,3,1
526,18,Sophomore,Semester 1,MATH 201,Calculus III,3,0,3,1
527,18,Sophomore,Semester 1,EE 201,Electric Circuits I,3,0,3,1
528,18,Sophomore,Semester 1,ENGL 214,Academic & Professional Communication,3,0,3,1
529,18,Sophomore,Semester 1,ME 203,Thermodynamics I,3,0,3,1
530,18,Sophomore,Semester 1,BUS 200,Business & Entrepreneurship,3,0,3,1
531,18,Sophomore,Semester 2,COE 292,Introduction to Artificial Intelligence,3,0,3,1
532,18,Sophomore,Semester 2,MATH 208,Differential Equations and Linear Algebra,3,0,3,1
533,18,Sophomore,Semester 2,CIE 204,Digital Systems Design,2,3,3,1
534,18,Sophomore,Semester 2,EE 203,Electronics I,3,0,3,1
535,18,Sophomore,Semester 2,ISE 205,Engineering Probability and Statistics,3,0,3,1
536,18,Sophomore,Semester 2,IAS 212,Ethics and Governance,2,0,2,1
537,18,Junior,Semester 1,CIE 305,Linear Control Systems,3,0,3,1
538,18,Junior,Semester 1,CIE 306,Linear Control Systems Lab,0,3,1,1
539,18,Junior,Semester 1,ISE 307,Engineering Economic Analysis,3,0,3,1
540,18,Junior,Semester 1,CIE 312,Instrumentation Engineering,2,3,3,1
541,18,Junior,Semester 1,CIE 315,Signals and Systems,3,0,3,1
542,18,Junior,Semester 1,CIE 410,Automation Devices and Electronics,2,3,3,1
543,18,Junior,Semester 2,CIE 301,Numerical Methods,3,0,3,1
544,18,Junior,Semester 2,CIE 316,Control Systems Design,2,3,3,1
545,18,Junior,Semester 2,CIE 318,Computer Control Systems,2,3,3,1
546,18,Junior,Semester 2,CIE 390,Seminars,0,0,0,1
547,18,Junior,Semester 2,CGS 392,Career Essentials,0,2,1,1
548,18,Junior,Semester 2,EE 237,Electronic Circuits Lab (Non-EE students),0,3,1,1
549,18,Senior,Semester 1,CIE 398,Internship,0,0,6,1
550,18,Senior,Semester 1,CIE 411,Senior Design Project I,0,1,0,1
551,18,Senior,Semester 2,CIE 412,Mechatronics,2,3,3,1
552,18,Senior,Semester 2,CIE 413,Senior Design Project II,0,6,3,1
553,18,Senior,Semester 2,CIE 418,Industrial Process Control,3,0,3,1
554,18,Senior,Semester 2,CIE 438,Instrumentation for Process Control,2,3,3,1
555,18,Freshman,Semester 1,MATH 101,Calculus I,4,0,4,2
556,18,Freshman,Semester 1,PHYS 101,General Physics I,3,3,4,2
557,18,Freshman,Semester 1,ENGL 101,Introduction to Academic Discourse,3,0,3,2
558,18,Freshman,Semester 1,ICS 104,Introduction to Programming in Python and C,2,3,3,2
559,18,Freshman,Semester 1,PE 101,Physical Education III,0,2,1,2
560,18,Freshman,Semester 2,MATH 102,Calculus II,4,0,4,2
561,18,Freshman,Semester 2,PHYS 102,General Physics II,3,3,4,2
562,18,Freshman,Semester 2,ENGL 102,Introduction to Argument Writing,3,0,3,2
563,18,Freshman,Semester 2,IAS 121,Language Foundation,2,0,2,2
564,18,Freshman,Semester 2,CHEM 101,Principles of Chemical Science I,3,3,4,2
565,18,Sophomore,Semester 1,ISE 291,Introduction to Data Science,3,0,3,2
566,18,Sophomore,Semester 1,MATH 201,Calculus III,3,0,3,2
567,18,Sophomore,Semester 1,EE 201,Electric Circuits I,3,0,3,2
568,18,Sophomore,Semester 1,ENGL 214,Academic & Professional Communication,3,0,3,2
569,18,Sophomore,Semester 1,ME 203,Thermodynamics I,3,0,3,2
570,18,Sophomore,Semester 1,IAS 111,Belief and its Consequences,2,0,2,2
571,18,Sophomore,Semester 2,COE 292,Introduction to Artificial Intelligence,3,0,3,2
572,18,Sophomore,Semester 2,MATH 208,Differential Equations and Linear Algebra,3,0,3,2
573,18,Sophomore,Semester 2,CIE 204,Digital Systems Design,2,3,3,2
574,18,Sophomore,Semester 2,EE 203,Electronics I,3,0,3,2
575,18,Sophomore,Semester 2,ISE 205,Engineering Probability and Statistics,3,0,3,2
576,18,Sophomore,Semester 2,IAS 212,Ethics and Governance,2,0,2,2
577,18,Junior,Semester 1,CIE 305,Linear Control Systems,3,0,3,2
578,18,Junior,Semester 1,CIE 306,Linear Control Systems Lab,0,3,1,2
579,18,Junior,Semester 1,ISE 307,Engineering Economic Analysis,3,0,3,2
580,18,Junior,Semester 1,CIE 312,Instrumentation Engineering,2,3,3,2
581,18,Junior,Semester 1,CIE 315,Signals and Systems,3,0,3,2
582,18,Junior,Semester 2,CIE 301,Numerical Methods,3,0,3,2
583,18,Junior,Semester 2,CIE 316,Control Systems Design,2,3,3,2
584,18,Junior,Semester 2,CIE 318,Computer Control Systems,2,3,3,2
585,18,Junior,Semester 2,BUS 200,Business & Entrepreneurship,3,0,3,2
586,18,Junior,Semester 2,CIE 390,Seminars,0,0,0,2
587,18,Junior,Semester 2,CGS 392,Career Essentials,0,2,1,2
588,18,Junior,Semester 2,EE 237,Electronic Circuits Lab (Non-EE students),0,3,1,2
589,18,Junior,Summer Semester,CIE 399,Summer training,0,0,1,2
590,18,Senior,Semester 1,CIE 410,Automation Devices and Electronics,2,3,3,2
591,18,Senior,Semester 1,CIE 411,Senior Design Project I,0,1,0,2
592,18,Senior,Semester 2,CIE 412,Mechatronics,2,3,3,2
593,18,Senior,Semester 2,CIE 413,Senior Design Project II,0,6,3,2
594,18,Senior,Semester 2,CIE 418,Industrial Process Control,3,0,3,2
595,18,Senior,Semester 2,CIE 438,Instrumentation for Process Control,2,3,3,2
596,16,Freshman,Semester 1,CHEM 101,Principles of Chemical Science I,3,3,4,1
597,16,Freshman,Semester 1,ENGL 101,Introduction to Academic Discourse,3,0,3,1
598,16,Freshman,Semester 1,IAS 121,Language Foundation,2,0,2,1
599,16,Freshman,Semester 1,MATH 101,Calculus I,4,0,4,1
600,16,Freshman,Semester 1,PHYS 101,General Physics I,3,3,4,1
601,16,Freshman,Semester 2,IAS 111,Belief and its Consequences,2,0,2,1
602,16,Freshman,Semester 2,ICS 104,Introduction to Programming in Python and C,2,3,3,1
603,16,Freshman,Semester 2,MATH 102,Calculus II,4,0,4,1
604,16,Freshman,Semester 2,PE 101,Physical Education III,0,2,1,1
605,16,Freshman,Semester 2,PHYS 102,General Physics II,3,3,4,1
606,16,Freshman,Semester 2,ENGL 102,Introduction to Argument Writing,3,0,3,1
607,16,Sophomore,Semester 1,COE 202,Digital Logic Design,3,0,3,1
608,16,Sophomore,Semester 1,EE 201,Electric Circuits I,3,0,3,1
609,16,Sophomore,Semester 1,ENGL 214,Academic & Professional Communication,3,0,3,1
610,16,Sophomore,Semester 1,IAS 212,Ethics and Governance,2,0,2,1
611,16,Sophomore,Semester 1,ISE 291,Introduction to Data Science,3,0,3,1
612,16,Sophomore,Semester 1,MATH 201,Calculus III,3,0,3,1
613,16,Sophomore,Semester 2,COE 292,Introduction to Artificial Intelligence,3,0,3,1
614,16,Sophomore,Semester 2,EE 203,Electronics I,3,0,3,1
615,16,Sophomore,Semester 2,EE 207,Signals and Systems,3,0,3,1
616,16,Sophomore,Semester 2,EE 213,Electrical Circuits II,2,0,2,1
617,16,Sophomore,Semester 2,EE 271,Electrical Circuits II Lab,0,3,1,1
618,16,Sophomore,Semester 2,EE 272,Analog and Digital Electronics Lab,0,3,1,1
619,16,Sophomore,Semester 2,MATH 208,Differential Equations and Linear Algebra,3,0,3,1
620,16,Junior,Semester 1,EE 303,Electronics II,3,0,3,1
621,16,Junior,Semester 1,EE 315,Probabilistic Methods in Electrical Engineering,3,0,3,1
622,16,Junior,Semester 1,EE 360,Electric Energy Engineering,3,0,3,1
623,16,Junior,Semester 1,EE 390,Digital Systems Engineering,3,0,3,1
624,16,Junior,Semester 1,PHYS 305,Electricity and Magnetism I,3,0,3,1
625,16,Junior,Semester 2,BUS 200,Business & Entrepreneurship,3,0,3,1
626,16,Junior,Semester 2,EE 311,Fundamentals of EE Design,3,0,3,1
627,16,Junior,Semester 2,EE 340,Electromagnetic Waves and Applications,3,0,3,1
628,16,Junior,Semester 2,EE 370,Communications Engineering,3,0,3,1
629,16,Junior,Semester 2,EE 380,Control Engineering I,3,0,3,1
630,16,Junior,Semester 2,CGS 392,Career Essentials,0,2,1,1
631,16,Senior,Semester 1,EE 398,Electrical Engineering Internship,0,0,6,1
632,16,Senior,Semester 1,EE 411,Senior Design Project,0,1,0,1
633,16,Senior,Semester 2,EE 412,Senior Design Project II,0,6,3,1
634,16,Freshman,Semester 1,CHEM 101,Principles of Chemical Science I,3,3,4,1
635,16,Freshman,Semester 1,ENGL 101,Introduction to Academic Discourse,3,0,3,1
636,16,Freshman,Semester 1,IAS 121,Language Foundation,2,0,2,1
637,16,Freshman,Semester 1,MATH 101,Calculus I,4,0,4,1
638,16,Freshman,Semester 1,PHYS 101,General Physics I,3,3,4,1
639,16,Freshman,Semester 2,IAS 111,Belief and its Consequences,2,0,2,1
640,16,Freshman,Semester 2,ICS 104,Introduction to Programming in Python and C,2,3,3,1
641,16,Freshman,Semester 2,MATH 102,Calculus II,4,0,4,1
642,16,Freshman,Semester 2,PE 101,Physical Education III,0,2,1,1
643,16,Freshman,Semester 2,PHYS 102,General Physics II,3,3,4,1
644,16,Freshman,Semester 2,ENGL 102,Introduction to Argument Writing,3,0,3,1
645,16,Sophomore,Semester 1,COE 202,Digital Logic Design,3,0,3,1
646,16,Sophomore,Semester 1,EE 201,Electric Circuits I,3,0,3,1
647,16,Sophomore,Semester 1,ENGL 214,Academic & Professional Communication,3,0,3,1
648,16,Sophomore,Semester 1,ISE 291,Introduction to Data Science,3,0,3,1
649,16,Sophomore,Semester 1,MATH 201,Calculus III,3,0,3,1
650,16,Sophomore,Semester 2,COE 292,Introduction to Artificial Intelligence,3,0,3,1
651,16,Sophomore,Semester 2,EE 203,Electronics I,3,0,3,1
652,16,Sophomore,Semester 2,EE 207,Signals and Systems,3,0,3,1
653,16,Sophomore,Semester 2,EE 213,Electrical Circuits II,2,0,2,1
654,16,Sophomore,Semester 2,EE 271,Electrical Circuits II Lab,0,3,1,1
655,16,Sophomore,Semester 2,EE 272,Analog and Digital Electronics Lab,0,3,1,1
656,16,Sophomore,Semester 2,MATH 208,Differential Equations and Linear Algebra,3,0,3,1
657,16,Junior,Semester 1,EE 303,Electronics II,3,0,3,1
658,16,Junior,Semester 1,EE 315,Probabilistic Methods in Electrical Engineering,3,0,3,1
659,16,Junior,Semester 1,EE 360,Electric Energy Engineering,3,0,3,1
660,16,Junior,Semester 1,EE 390,Digital Systems Engineering,3,0,3,1
661,16,Junior,Semester 1,PHYS 305,Electricity and Magnetism I,3,0,3,1
662,16,Junior,Semester 2,BUS 200,Business & Entrepreneurship,3,0,3,1
663,16,Junior,Semester 2,EE 311,Fundamentals of EE Design,3,0,3,1
664,16,Junior,Semester 2,EE 340,Electromagnetic Waves and Applications,3,0,3,1
665,16,Junior,Semester 2,EE 370,Communications Engineering,3,0,3,1
666,16,Junior,Semester 2,EE 380,Control Engineering I,3,0,3,1
667,16,Junior,Semester 2,CGS 392,Career Essentials,0,2,1,1
668,16,Junior,Summer Semester,EE 399,Summer Training,0,0,1,1
669,16,Senior,Semester 1,EE 411,Senior Design Project,0,1,0,1
670,16,Senior,Semester 1,IAS 212,Ethics and Governance,2,0,2,1
671,16,Senior,Semester 2,EE 412,Senior Design Project II,0,6,3,1
672,16,Freshman,Semester 1,CHEM 101,Principles of Chemical Science I,3,3,4,0
